"train_no","scheduled_dt","route","carrier","eq_code","set_no","dep_delay","arr_delay","station","country","latitude","longitude","zoom","hr","group","assistance","duty","premier","plus","standard","wheelchair_companion","wheelchair","senior","adult","youth","child","guide_dog","00~02","03~12","13~19","20~29","30~39","40~49","50~59","60~69","70~79","80~89","90~99","100+","eu_count","noneu_count","passeneger_counts","child_meal","dairy_free_meal","diabetic_meal","gluten_free_meal","kosher_meal","low_fat_meal","low_salt_meal","halal_meal","vegan_meal","vegetarian_meal","standard_meal"
"9359",2025-01-15,FRPNO-BEBMI,ER,TGH,,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,0,0,0,12,32,146,0,0,28,148,13,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,8,190,0,0,0,0,0,0,0,0,0,0,12
"9363",2025-01-15,FRPNO-NLAMA,ER,E320,,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,22,0,0,28,94,508,0,0,55,487,82,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,630,0,0,0,0,0,0,0,0,0,0,28
"9363",2025-01-15,FRPNO-NLAMA,ER,E320,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,31,41,110,0,0,4,161,16,1,0,0,1,1,2,2,4,2,1,0,1,0,0,11,3,182,0,0,0,0,0,0,0,0,0,0,31
"9364",2025-01-15,NLAMA-FRPNO,ER,TGH,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,0,0,0,6,32,101,0,0,9,104,26,0,0,0,0,5,5,4,5,8,4,1,2,0,0,8,26,139,0,0,0,0,0,0,0,0,0,0,6
"9364",2025-01-15,NLAMA-FRPNO,ER,TGH,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,11,19,54,0,1,2,76,6,1,0,0,0,0,4,4,5,8,0,2,1,0,0,13,11,85,0,0,0,0,0,0,0,0,0,0,12
"9364",2025-01-15,NLAMA-FRPNO,ER,TGH,,,,Antwerpen-Centraal,Belgium,"51.221722","4.40586","16",16,0,0,0,6,11,10,0,0,11,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,6
"9369",2025-01-15,FRPNO-NLAMA,ER,TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",18,0,0,0,11,17,26,0,0,3,48,3,0,0,0,0,0,2,3,3,2,1,0,0,0,0,4,7,54,0,0,0,0,0,0,0,0,0,0,11
"9370",2025-01-15,NLAMA-FRPNO,ER,PBKA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,0,0,0,7,17,65,0,0,1,75,13,0,0,0,0,0,1,7,1,0,1,0,0,0,0,5,5,89,0,0,0,0,0,0,0,0,0,0,7
"9370",2025-01-15,NLAMA-FRPNO,ER,PBKA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",16,0,0,0,2,15,36,0,0,1,48,4,0,0,0,0,0,2,2,2,3,0,0,0,0,0,2,7,53,0,0,0,0,0,0,0,0,0,0,2
"9370",2025-01-15,NLAMA-FRPNO,ER,PBKA,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",16,0,0,0,10,13,21,0,0,2,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,10
"9382",2025-01-15,NLAMA-FRPNO,ER,TGH,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",18,0,0,0,13,23,102,0,0,4,120,14,0,0,0,0,1,5,9,1,3,2,0,0,0,0,3,18,138,0,0,0,0,0,0,0,0,0,0,13
"9382",2025-01-15,NLAMA-FRPNO,ER,TGH,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",18,0,0,0,4,12,46,0,0,4,50,8,0,0,0,0,1,5,2,1,3,0,0,0,0,0,9,3,62,0,0,0,0,0,0,0,0,0,0,4
"9411",2025-01-15,FRPNO-DEDTM,ER,TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",9,0,0,0,1,1,26,0,0,1,17,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,1
"9414",2025-01-15,DEDTM-FRPNO,ER,RUB,,,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",6,0,0,0,1,11,14,0,0,2,24,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,1
"9414",2025-01-15,DEDTM-FRPNO,ER,RUB,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,0,4,54,0,0,7,45,6,0,0,0,0,0,1,1,0,0,2,0,0,0,0,4,0,58,0,0,0,0,0,0,0,0,0,0,0
"9426",2025-01-15,DEDTM-FRPNO,ER,RUB,,,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",8,0,0,0,8,12,41,0,0,4,54,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,8
"9426",2025-01-15,DEDTM-FRPNO,ER,RUB,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,1,0,11,0,0,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1
"9426",2025-01-15,DEDTM-FRPNO,ER,RUB,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",8,45,0,0,13,22,95,0,0,5,121,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,3,130,0,0,0,0,0,0,0,0,0,0,13
"9435",2025-01-15,FRPNO-DEDTM,ER,TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,4,5,11,0,0,4,12,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,20,0,0,0,0,0,0,0,0,0,0,4
"9459",2025-01-15,FRPNO-DEDTM,ER,TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,7,9,21,0,0,3,31,2,1,0,0,0,3,2,0,0,0,1,3,0,0,0,1,8,37,0,0,0,0,0,0,0,0,0,0,7
"9471",2025-01-15,FRPNO-DEDTM,ER,RUB,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,2,6,19,0,0,2,22,3,0,0,0,0,0,3,4,5,1,1,0,0,0,0,12,2,27,0,0,0,0,0,0,0,0,0,0,2
"9474",2025-01-15,DEDTM-FRPNO,ER,TGH,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",16,0,0,0,16,37,89,1,1,15,118,8,3,0,0,1,1,0,0,1,1,2,0,0,0,0,4,2,144,0,0,0,0,0,0,0,0,0,0,18
"9004",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,10,0,0,37,62,529,0,0,13,564,47,4,0,0,2,17,87,77,72,52,34,12,0,1,0,74,280,628,0,0,0,0,0,0,0,0,0,0,99
"9007",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,42,0,1,26,36,417,0,0,18,386,65,10,0,0,9,18,87,56,24,36,18,3,0,0,0,157,94,479,0,0,0,0,0,1,0,0,1,0,60
"9008",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,113,0,1,55,56,554,0,0,36,602,20,7,0,1,8,11,58,88,47,78,43,18,1,0,0,81,272,665,0,0,0,0,0,0,0,0,0,0,111
"9009",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",7,36,0,1,33,40,432,0,0,14,437,48,6,0,0,4,13,90,63,35,41,17,3,1,0,0,195,72,505,0,0,0,0,0,0,0,0,0,0,73
"9013",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",8,23,0,2,21,40,452,0,0,27,415,67,4,0,1,2,19,93,56,45,39,30,11,1,1,0,208,90,513,0,0,0,0,0,0,0,0,0,0,61
"9014",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,20,0,1,41,94,531,1,2,20,601,40,8,0,2,7,12,101,111,72,67,49,18,3,0,0,91,351,669,0,0,0,1,0,0,0,0,0,1,136
"9015",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",9,14,0,0,28,64,452,0,0,37,439,58,10,0,0,8,21,86,59,58,59,42,30,1,0,0,211,153,544,0,0,0,0,1,0,0,0,0,0,91
"9018",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",10,10,0,0,42,83,529,0,0,48,535,59,12,0,0,15,21,72,96,63,79,71,31,3,0,0,114,337,654,0,0,1,0,0,0,0,0,0,2,122
"9023",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,0,0,1,22,88,480,0,0,82,436,60,12,0,1,12,24,87,68,60,67,51,45,7,0,0,169,253,590,0,0,0,0,0,0,0,0,0,3,107
"9024",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,0,0,0,35,66,536,0,0,56,509,61,11,0,1,7,37,93,77,70,92,71,25,1,0,0,106,368,637,0,0,0,0,0,0,0,0,0,0,101
"9031",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",13,35,0,0,37,66,520,0,0,70,477,58,18,0,3,14,27,108,53,61,63,72,43,3,0,0,142,305,623,0,1,0,0,0,0,0,0,1,2,99
"9032",2025-01-16,GBSPX-FRPNO,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,0,0,4,42,79,430,0,0,36,473,38,4,0,1,1,8,79,66,57,67,54,27,7,0,0,164,203,551,0,0,0,0,0,0,0,0,0,5,116
"9039",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,0,0,2,63,92,531,0,0,62,557,56,11,0,0,6,20,104,74,55,83,84,34,6,1,0,174,293,686,0,0,0,0,1,0,0,0,3,3,148
"9040",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,0,0,2,50,59,549,0,0,26,578,45,9,0,0,9,14,80,103,89,74,37,14,3,0,0,240,183,658,0,0,0,0,0,0,0,0,0,2,107
"9044",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,11,0,3,61,96,535,0,0,34,606,41,11,0,0,8,19,84,94,69,83,35,12,2,0,0,272,134,692,0,0,0,1,0,0,0,2,1,1,152
"9046",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,91,0,0,53,84,516,0,0,18,593,38,2,2,0,3,7,80,83,74,65,24,8,0,0,0,229,115,653,0,0,0,0,0,0,0,0,1,0,136
"9047",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",17,0,0,4,74,62,523,0,0,33,567,45,14,0,0,13,28,77,82,87,82,43,24,5,0,0,133,308,659,0,1,0,0,1,0,0,1,1,1,131
"9051",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",18,30,0,3,65,94,528,0,0,26,615,40,6,0,0,4,14,72,90,72,89,31,18,3,0,0,129,264,687,0,0,0,2,0,0,0,0,0,2,155
"9054",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,36,0,0,39,89,558,0,0,20,604,58,4,0,0,0,0,5,3,3,3,1,0,0,0,0,11,4,686,0,1,0,2,0,0,0,1,0,1,123
"9055",2025-01-16,FRPNO-GBSPX,ES,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",19,0,0,2,71,95,438,0,1,22,559,15,9,0,0,7,4,64,93,84,83,41,12,2,0,0,145,245,605,0,0,0,1,0,0,0,0,0,0,166
"9063",2025-01-16,FRPNO-GBSPX,ES,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",21,0,0,0,18,81,552,0,0,18,557,68,7,1,0,8,16,129,92,66,45,15,9,2,0,0,133,249,651,0,1,0,0,0,0,0,0,1,1,96
"9080",2025-01-16,GBSPX-FRPNO,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",6,0,0,0,28,45,548,0,0,9,518,86,8,0,0,4,33,134,80,69,41,18,5,1,0,0,89,296,621,0,0,0,0,0,0,0,0,0,2,71
"9106",2025-01-16,GBSPX-NLAMA,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",6,0,0,0,5,22,354,0,0,2,317,56,5,1,0,3,24,99,60,26,23,8,3,0,0,0,54,192,381,0,0,0,0,0,0,0,0,1,0,26
"9110",2025-01-16,GBSPX-BEBMI,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",7,17,0,0,12,29,241,2,1,11,238,27,9,0,1,7,4,39,42,29,20,14,2,0,0,0,45,113,285,0,2,0,0,0,0,0,0,3,1,38
"9113",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",8,25,0,3,1,4,139,0,0,4,114,26,0,0,0,0,5,24,15,11,12,6,4,0,0,0,72,5,144,0,0,0,0,0,0,0,0,0,0,5
"9113",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",7,0,0,5,6,24,202,0,0,15,200,17,0,0,0,1,4,43,26,25,30,13,5,0,0,0,127,20,232,0,0,0,0,0,0,0,0,0,0,30
"9116",2025-01-16,GBSPX-BEBMI,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,16,0,2,15,65,334,0,0,20,366,20,8,0,0,0,0,2,1,2,1,0,1,0,0,0,2,5,414,0,0,0,0,0,0,0,0,0,1,79
"9116",2025-01-16,GBSPX-BEBMI,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,0,0,0,0,0,7,0,0,0,7,0,0,0,0,7,9,50,45,54,42,36,11,2,0,0,56,200,7,0,0,0,0,0,0,0,0,0,0,0
"9117",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",9,0,0,1,2,15,61,0,0,9,63,6,0,0,1,0,0,12,9,7,9,7,2,1,0,0,41,7,78,0,0,0,1,0,0,0,0,0,0,16
"9117",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",8,0,0,8,8,51,327,0,0,18,328,35,5,0,0,4,11,61,71,39,44,23,7,3,0,0,207,56,386,0,0,0,0,0,0,0,0,0,0,59
"9123",2025-01-16,BEBMI-GBSPX-FAST,ES,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,0,4,40,0,0,4,39,1,0,0,0,0,2,10,5,3,10,2,1,0,0,0,22,11,44,0,0,0,0,0,0,0,0,0,0,4
"9123",2025-01-16,BEBMI-GBSPX-FAST,ES,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,3,10,47,278,1,1,35,264,37,1,0,0,0,12,48,30,35,46,47,16,0,0,0,152,82,337,0,0,0,0,0,0,0,0,0,0,59
"9126",2025-01-16,GBSPX-NLAMA,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,0,0,0,8,81,391,0,0,34,401,29,16,0,0,16,21,82,73,56,58,42,21,4,0,0,97,276,480,0,0,0,1,0,0,0,0,0,4,84
"9132",2025-01-16,GBSPX-BEBMI,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,2,8,64,387,0,0,63,359,29,7,1,0,5,7,70,59,43,53,69,27,6,0,0,142,197,459,0,0,0,1,0,0,0,0,0,1,70
"9135",2025-01-16,BEBMI-GBSPX-FAST,ES,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",13,0,0,0,0,9,28,0,0,6,21,7,3,0,1,0,2,3,3,3,8,5,2,0,0,0,16,11,37,0,0,0,1,0,0,0,0,1,0,7
"9135",2025-01-16,BEBMI-GBSPX-FAST,ES,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",12,0,0,1,5,57,310,0,0,34,292,42,4,0,0,4,11,75,44,34,67,47,15,7,0,0,155,149,372,0,0,0,0,0,0,0,0,2,1,59
"9141",2025-01-16,BEBMI-GBSPX-FAST,ES,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",15,0,0,1,1,13,82,0,0,8,74,10,4,0,1,3,6,11,11,8,12,13,3,1,0,0,23,46,96,0,0,0,0,0,0,0,0,0,1,13
"9141",2025-01-16,BEBMI-GBSPX-FAST,ES,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",14,13,0,0,27,59,263,0,0,30,298,17,4,0,1,0,10,43,56,38,48,34,17,2,0,0,92,157,349,0,1,0,1,0,0,0,0,2,0,82
"9142",2025-01-16,GBSPX-BEBMI,ES,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,0,0,3,13,62,344,0,0,38,336,38,7,0,0,2,5,58,58,50,64,43,14,2,0,0,207,89,419,0,0,0,0,0,0,0,1,1,0,73
"9152",2025-01-16,GBSPX-NLAMA,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,25,0,5,47,97,483,0,0,14,590,21,2,0,0,1,4,68,89,63,86,27,9,0,0,0,235,112,627,0,1,0,0,0,0,0,0,1,3,139
"9153",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",18,0,0,6,3,21,88,0,0,1,100,3,8,0,0,7,3,10,18,14,11,4,0,0,0,0,10,57,112,0,0,0,0,0,0,0,0,1,1,22
"9153",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,71,0,6,35,99,372,0,1,13,468,21,5,0,0,5,10,33,49,56,68,39,8,0,0,0,76,192,507,2,0,0,2,0,0,0,1,2,1,127
"9158",2025-01-16,GBSPX-BEBMI,ES,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,0,0,1,10,63,480,0,0,22,479,48,4,0,0,1,7,92,78,60,63,27,13,1,0,0,261,81,553,0,0,0,0,0,0,0,0,0,1,72
"9159",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",20,0,0,0,0,4,74,0,0,2,66,2,8,0,0,0,0,2,9,4,3,5,0,0,0,0,10,13,78,0,0,0,0,0,0,0,0,0,1,3
"9159",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,7,22,76,367,1,1,6,432,21,7,1,0,3,6,32,41,32,47,11,3,1,0,0,81,95,467,0,0,0,0,0,0,0,2,1,0,97
"9165",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",21,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,1,1,1,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0
"9165",2025-01-16,BEBMI-GBSPX-FAST,ES,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",21,18,0,0,3,16,327,0,0,11,300,31,4,0,0,1,1,40,41,21,22,10,4,0,0,1,57,84,346,0,0,0,0,0,0,0,0,0,2,17
"9310",2025-01-16,NLAMA-FRPNO,ER,PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",6,0,0,0,1,17,85,0,0,3,85,15,0,0,0,0,0,3,8,4,0,0,0,1,0,0,9,7,103,0,0,0,0,0,0,0,0,0,0,1
"9310",2025-01-16,NLAMA-FRPNO,ER,PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",6,0,0,0,10,27,102,0,0,9,120,10,0,0,0,0,1,8,4,3,4,2,0,0,0,0,22,0,139,0,0,0,0,0,0,0,0,0,0,10
"9321",2025-01-16,FRPNO-NLAMA,ER,TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,7,11,18,0,0,2,29,5,0,0,0,1,1,1,4,2,0,2,0,0,0,0,6,5,36,0,0,0,0,0,0,0,0,0,0,7
"9322",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",8,0,0,0,15,32,107,0,0,9,131,14,0,0,0,0,1,6,2,3,4,2,2,0,0,0,13,7,154,0,0,0,0,0,0,0,0,0,0,15
"9322",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,9,25,91,0,0,18,94,13,0,0,0,0,1,9,7,6,6,10,1,0,0,0,30,10,125,0,0,0,0,0,0,0,0,0,0,9
"9322",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",8,0,0,0,4,10,13,0,0,1,21,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,4
"9328",2025-01-16,NLAMA-FRPNO,ER,E320,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",9,0,0,0,17,76,344,0,0,29,326,81,1,0,0,0,8,43,22,8,21,17,4,3,0,0,59,67,437,0,0,0,0,0,0,0,0,0,0,17
"9328",2025-01-16,NLAMA-FRPNO,ER,E320,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,19,24,176,0,0,33,146,38,2,0,0,0,1,12,6,4,8,9,3,1,0,0,31,13,219,0,0,0,0,0,0,0,0,0,0,19
"9328",2025-01-16,NLAMA-FRPNO,ER,E320,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",9,45,0,0,13,15,109,0,0,10,114,13,0,0,0,0,0,0,2,1,1,2,0,0,0,0,5,1,137,0,0,0,0,0,0,0,0,0,0,13
"9340",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",11,0,0,0,14,34,111,1,1,11,128,19,3,0,0,0,0,4,6,1,4,2,2,0,0,0,4,15,161,0,0,0,0,0,0,0,0,0,0,16
"9340",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",11,13,0,0,5,8,56,0,0,11,54,3,1,0,0,0,0,0,2,0,1,3,1,0,0,0,6,1,69,0,0,0,0,0,0,0,0,0,0,5
"9363",2025-01-16,FRPNO-NLAMA,ER,E320,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,37,40,140,0,0,7,198,11,1,0,0,0,0,2,5,4,2,2,0,0,0,0,11,4,217,0,0,0,0,0,0,0,0,0,0,37
"9364",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,39,0,0,9,27,164,0,0,5,170,22,3,0,0,1,4,2,7,6,9,4,2,0,0,0,4,31,200,0,0,0,0,0,0,0,0,0,0,9
"9364",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,4,13,32,0,0,4,38,4,3,0,0,0,0,0,2,2,1,4,0,0,0,0,6,3,49,0,0,0,0,0,0,0,0,0,0,4
"9369",2025-01-16,FRPNO-NLAMA,ER,TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",18,0,0,0,6,13,21,0,0,8,31,1,0,0,0,0,0,0,4,2,3,1,0,0,0,0,8,2,40,0,0,0,0,0,0,0,0,0,0,6
"9370",2025-01-16,NLAMA-FRPNO,ER,PBKA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,0,0,0,9,20,97,0,0,4,109,10,3,0,0,0,0,5,5,2,3,0,0,0,0,0,8,7,126,0,0,0,0,0,0,0,0,0,0,9
"9370",2025-01-16,NLAMA-FRPNO,ER,PBKA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",16,0,0,0,5,19,70,0,0,0,88,6,0,0,0,0,0,1,11,7,1,0,0,0,0,0,14,6,94,0,0,0,0,0,0,0,0,0,0,5
"9382",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",18,0,0,0,14,25,113,0,0,8,126,17,1,0,0,1,1,4,11,2,2,2,0,0,0,0,8,15,152,0,0,0,0,0,0,0,0,0,0,14
"9382",2025-01-16,NLAMA-FRPNO,ER,TGH,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",18,0,0,0,8,10,63,0,0,4,68,9,0,0,0,0,0,6,3,2,3,0,0,0,0,0,9,5,81,0,0,0,0,0,0,0,0,0,0,8
"9414",2025-01-16,DEDTM-FRPNO,ER,RUB,,,,Dortmund Hbf,Germany,"51.517898","7.459293","16",5,0,0,0,0,0,5,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
"9414",2025-01-16,DEDTM-FRPNO,ER,RUB,,,,Essen Hbf,Germany,"51.451351","7.014795","16",5,0,0,0,1,2,5,0,0,2,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,1
"9414",2025-01-16,DEDTM-FRPNO,ER,RUB,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,4,17,54,0,0,5,56,13,1,0,0,0,0,0,2,0,1,1,0,0,0,0,2,2,75,0,0,0,0,0,0,0,0,0,0,4
"9426",2025-01-16,DEDTM-FRPNO,ER,RUB,,,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",8,0,0,0,3,17,43,0,0,8,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,3
"9426",2025-01-16,DEDTM-FRPNO,ER,RUB,,,,Essen Hbf,Germany,"51.451351","7.014795","16",7,0,0,0,2,2,12,0,0,1,13,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,2
"9426",2025-01-16,DEDTM-FRPNO,ER,RUB,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,2,6,11,0,0,5,13,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,2
